Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=500
-127.500000	-69.500000	22.47422
-126.500000	-69.500000	22.09927
-125.500000	-69.500000	22.32976
-124.500000	-69.500000	22.70739
-123.500000	-69.500000	23.16407
-122.500000	-69.500000	24.07453
-121.500000	-69.500000	25.27905
-120.500000	-69.500000	25.77052
-119.500000	-69.500000	27.84785
-118.500000	-69.500000	28.27007
-117.500000	-69.500000	28.51404
-116.500000	-69.500000	29.20055
-115.500000	-69.500000	30.06815
-114.500000	-69.500000	28.11907
-113.500000	-69.500000	26.58695
-112.500000	-69.500000	24.65515
-111.500000	-69.500000	23.67474
-110.500000	-69.500000	23.63554
-109.500000	-69.500000	24.90287
-108.500000	-69.500000	25.18270
-107.500000	-69.500000	25.12780
-106.500000	-69.500000	21.18832
-105.500000	-69.500000	19.89350
-104.500000	-69.500000	18.77362
-103.500000	-69.500000	19.09238
-102.500000	-69.500000	20.39384
-101.500000	-69.500000	22.13522
-100.500000	-69.500000	24.34920
-99.500000	-69.500000	23.76588
-98.500000	-69.500000	22.19397
-97.500000	-69.500000	20.14079
-96.500000	-69.500000	17.74991
-95.500000	-69.500000	16.08625
-94.500000	-69.500000	18.34589
-93.500000	-69.500000	20.31064
-92.500000	-69.500000	19.47488
-91.500000	-69.500000	19.42567
-90.500000	-69.500000	17.69722
-89.500000	-69.500000	18.74472
-88.500000	-69.500000	17.72371
-87.500000	-69.500000	16.05741
-86.500000	-69.500000	15.76914
-85.500000	-69.500000	15.67324
-84.500000	-69.500000	14.30417
-83.500000	-69.500000	10.06738
-82.500000	-69.500000	7.26989
-81.500000	-69.500000	8.04736
-80.500000	-69.500000	7.71951
-79.500000	-69.500000	10.72789
-78.500000	-69.500000	2.23606
-77.500000	-69.500000	3.25273
-76.500000	-69.500000	5.85011
-59.500000	-69.500000	72.04722
-58.500000	-69.500000	29.84155
-57.500000	-69.500000	60.61207
-56.500000	-69.500000	6.44387
-55.500000	-69.500000	0.02081
-54.500000	-69.500000	0.00937
-53.500000	-69.500000	0.08683
-52.500000	-69.500000	1.43017
-51.500000	-69.500000	0.38746
-50.500000	-69.500000	2.22305
-49.500000	-69.500000	2.70111
-48.500000	-69.500000	6.24959
-47.500000	-69.500000	5.27983
-46.500000	-69.500000	3.41706
-45.500000	-69.500000	3.17255
-44.500000	-69.500000	2.23112
-43.500000	-69.500000	3.95551
-42.500000	-69.500000	3.06663
-41.500000	-69.500000	2.83342
-40.500000	-69.500000	3.09751
-39.500000	-69.500000	3.16704
-38.500000	-69.500000	3.17708
-37.500000	-69.500000	3.01813
-36.500000	-69.500000	4.21508
-35.500000	-69.500000	4.25107
-34.500000	-69.500000	4.38109
-33.500000	-69.500000	4.09591
-32.500000	-69.500000	3.26959
-31.500000	-69.500000	3.09123
-30.500000	-69.500000	3.14737
-29.500000	-69.500000	4.43373
-28.500000	-69.500000	4.51581
-27.500000	-69.500000	4.37501
-26.500000	-69.500000	4.62202
-25.500000	-69.500000	5.13670
-24.500000	-69.500000	4.31433
-23.500000	-69.500000	2.90760
-22.500000	-69.500000	2.50429
-21.500000	-69.500000	2.22148
-20.500000	-69.500000	2.30940
-19.500000	-69.500000	1.96206
-18.500000	-69.500000	1.35098
-17.500000	-69.500000	1.84063
-16.500000	-69.500000	2.04674
-15.500000	-69.500000	2.10866
-14.500000	-69.500000	3.30503
-13.500000	-69.500000	2.96939
-12.500000	-69.500000	3.20127
-11.500000	-69.500000	4.76006
-10.500000	-69.500000	4.69208
-9.500000	-69.500000	3.33596
-8.500000	-69.500000	1.50367
-7.500000	-69.500000	0.27091
-6.500000	-69.500000	4.77887
-5.500000	-69.500000	7.96710
-4.500000	-69.500000	8.82055
-3.500000	-69.500000	7.88070
-2.500000	-69.500000	7.36697
-1.500000	-69.500000	6.60131
0.500000	-68.500000	7.35486
1.500000	-68.500000	7.36800
2.500000	-68.500000	6.95939
3.500000	-68.500000	6.87380
4.500000	-68.500000	6.06682
5.500000	-68.500000	6.59146
6.500000	-68.500000	7.67927
7.500000	-68.500000	6.82218
8.500000	-68.500000	6.82638
9.500000	-68.500000	6.99552
10.500000	-68.500000	7.98131
11.500000	-68.500000	7.96510
12.500000	-68.500000	6.54210
13.500000	-68.500000	1.57060
14.500000	-68.500000	6.45427
15.500000	-68.500000	15.74314
16.500000	-68.500000	15.77732
17.500000	-68.500000	17.69743
18.500000	-68.500000	15.81503
19.500000	-68.500000	7.94228
20.500000	-68.500000	5.00843
21.500000	-68.500000	5.21508
22.500000	-68.500000	6.57727
23.500000	-68.500000	7.58817
24.500000	-68.500000	9.28161
25.500000	-68.500000	10.28905
26.500000	-68.500000	9.57435
27.500000	-68.500000	10.42656
28.500000	-68.500000	8.07284
29.500000	-68.500000	7.29254
30.500000	-68.500000	6.94062
36.500000	-68.500000	8.19456
37.500000	-68.500000	6.23394
71.500000	-68.500000	24.59291
72.500000	-68.500000	30.08152
73.500000	-68.500000	10.37210
74.500000	-68.500000	16.98114
75.500000	-68.500000	15.79555
76.500000	-68.500000	17.43016
77.500000	-68.500000	25.79018
156.500000	-68.500000	22.46695
157.500000	-68.500000	17.20139
158.500000	-68.500000	6.50990
159.500000	-68.500000	9.09189
160.500000	-68.500000	11.08767
161.500000	-68.500000	12.40254
162.500000	-68.500000	11.93833
163.500000	-68.500000	10.79887
164.500000	-68.500000	9.44100
165.500000	-68.500000	8.88825
166.500000	-68.500000	9.16091
167.500000	-68.500000	8.91627
168.500000	-68.500000	9.27255
169.500000	-68.500000	5.71207
170.500000	-68.500000	6.63556
171.500000	-68.500000	8.17769
172.500000	-68.500000	9.16237
173.500000	-68.500000	8.45496
-185.500000	-68.500000	5.18035
-184.500000	-68.500000	3.55824
-183.500000	-68.500000	4.60868
-182.500000	-68.500000	7.12190
-181.500000	-68.500000	11.61619
-180.500000	-68.500000	13.81032
-179.500000	-68.500000	18.34833
-178.500000	-68.500000	19.44040
-177.500000	-68.500000	20.63482
-176.500000	-68.500000	20.13152
-175.500000	-68.500000	18.14160
-174.500000	-68.500000	16.16867
-173.500000	-68.500000	13.96858
-172.500000	-68.500000	12.16058
-171.500000	-68.500000	11.71992
-170.500000	-68.500000	9.90684
-169.500000	-68.500000	9.06758
-168.500000	-68.500000	8.57424
-167.500000	-68.500000	8.04986
-166.500000	-68.500000	8.21469
-165.500000	-68.500000	6.33010
-164.500000	-68.500000	6.45613
-163.500000	-68.500000	7.06902
-162.500000	-68.500000	6.77111
-161.500000	-68.500000	6.72136
-160.500000	-68.500000	6.49770
-159.500000	-68.500000	6.63310
-158.500000	-68.500000	6.82760
-157.500000	-68.500000	7.75151
-156.500000	-68.500000	7.63271
-155.500000	-68.500000	8.22118
-154.500000	-68.500000	8.04668
-153.500000	-68.500000	8.22239
-152.500000	-68.500000	8.37509
-151.500000	-68.500000	8.85029
-150.500000	-68.500000	9.11353
-149.500000	-68.500000	9.84784
-148.500000	-68.500000	10.76281
-147.500000	-68.500000	11.15546
-146.500000	-68.500000	11.71404
-145.500000	-68.500000	12.79509
-144.500000	-68.500000	13.35521
-143.500000	-68.500000	14.26494
-142.500000	-68.500000	15.01807
-141.500000	-68.500000	16.00004
-140.500000	-68.500000	17.64911
-139.500000	-68.500000	18.67885
-138.500000	-68.500000	19.74454
-137.500000	-68.500000	20.72006
-136.500000	-68.500000	21.91457
-135.500000	-68.500000	22.97697
-134.500000	-68.500000	23.67716
-133.500000	-68.500000	24.58627
-132.500000	-68.500000	24.95632
-131.500000	-68.500000	25.10863
-130.500000	-68.500000	24.97710
-129.500000	-68.500000	24.91740
-128.500000	-68.500000	24.75138
-127.500000	-68.500000	24.51346
-126.500000	-68.500000	24.53143
-125.500000	-68.500000	24.66029
-124.500000	-68.500000	25.00475
-123.500000	-68.500000	25.70335
-122.500000	-68.500000	26.32010
-121.500000	-68.500000	27.29061
-120.500000	-68.500000	28.49488
-119.500000	-68.500000	30.05377
-118.500000	-68.500000	30.78452
-117.500000	-68.500000	32.10659
-116.500000	-68.500000	32.62146
-115.500000	-68.500000	32.16831
-114.500000	-68.500000	32.63025
-113.500000	-68.500000	31.43027
-112.500000	-68.500000	31.69855
-111.500000	-68.500000	30.55109
-110.500000	-68.500000	30.17046
-109.500000	-68.500000	30.09465
-108.500000	-68.500000	29.90839
-107.500000	-68.500000	29.33113
-106.500000	-68.500000	28.81650
-105.500000	-68.500000	28.14322
-104.500000	-68.500000	28.99222
-103.500000	-68.500000	28.94113
-102.500000	-68.500000	29.44874
-101.500000	-68.500000	30.89880
-100.500000	-68.500000	31.82645
-99.500000	-68.500000	31.12570
-98.500000	-68.500000	30.25918
-97.500000	-68.500000	28.91395
-96.500000	-68.500000	27.75634
-95.500000	-68.500000	27.65822
-94.500000	-68.500000	26.64417
-93.500000	-68.500000	28.22868
-92.500000	-68.500000	27.21778
-91.500000	-68.500000	28.25254
-90.500000	-68.500000	26.94747
-89.500000	-68.500000	25.95874
-88.500000	-68.500000	24.99905
-87.500000	-68.500000	24.13247
-86.500000	-68.500000	22.72193
-85.500000	-68.500000	21.75215
-84.500000	-68.500000	20.60918
-83.500000	-68.500000	19.37831
-82.500000	-68.500000	16.71419
-81.500000	-68.500000	16.19503
-80.500000	-68.500000	15.16307
-79.500000	-68.500000	13.57378
-78.500000	-68.500000	10.80618
-77.500000	-68.500000	7.82717
-76.500000	-68.500000	9.29747
-75.500000	-68.500000	10.13150
-74.500000	-68.500000	5.43970
-69.500000	-68.500000	1.15622
-58.500000	-68.500000	68.04001
-55.500000	-68.500000	4.81561
-54.500000	-68.500000	1.13025
-53.500000	-68.500000	1.16681
-52.500000	-68.500000	1.99124
-51.500000	-68.500000	2.96434
-50.500000	-68.500000	4.31214
-49.500000	-68.500000	2.56120
-48.500000	-68.500000	3.62867
-47.500000	-68.500000	3.57646
-46.500000	-68.500000	4.23378
-45.500000	-68.500000	3.27584
-44.500000	-68.500000	4.20551
-43.500000	-68.500000	3.30863
-42.500000	-68.500000	2.97840
-41.500000	-68.500000	2.89477
-40.500000	-68.500000	2.93119
-39.500000	-68.500000	3.30550
-38.500000	-68.500000	3.72370
-37.500000	-68.500000	3.51852
-36.500000	-68.500000	4.05397
-35.500000	-68.500000	4.37551
-34.500000	-68.500000	4.26361
-33.500000	-68.500000	3.89215
-32.500000	-68.500000	4.54237
-31.500000	-68.500000	4.61286
-30.500000	-68.500000	4.62528
-29.500000	-68.500000	4.76785
-28.500000	-68.500000	4.88821
-27.500000	-68.500000	4.98149
-26.500000	-68.500000	4.85985
-25.500000	-68.500000	4.35274
-24.500000	-68.500000	4.67140
-23.500000	-68.500000	4.01940
-22.500000	-68.500000	3.73685
-21.500000	-68.500000	3.19432
-20.500000	-68.500000	2.72156
-19.500000	-68.500000	3.27494
-18.500000	-68.500000	2.82646
-17.500000	-68.500000	2.66741
-16.500000	-68.500000	3.06378
-15.500000	-68.500000	3.30865
-14.500000	-68.500000	3.66819
-13.500000	-68.500000	4.91246
-12.500000	-68.500000	6.06626
-11.500000	-68.500000	6.05198
-10.500000	-68.500000	4.25044
-9.500000	-68.500000	3.69475
-8.500000	-68.500000	3.31754
-7.500000	-68.500000	3.55438
-6.500000	-68.500000	4.83477
-5.500000	-68.500000	7.00045
-4.500000	-68.500000	7.90014
-3.500000	-68.500000	8.10997
-2.500000	-68.500000	7.94339
-1.500000	-68.500000	7.75559
-0.500000	-68.500000	7.95855
0.500000	-67.500000	6.90680
1.500000	-67.500000	6.29356
2.500000	-67.500000	6.42381
3.500000	-67.500000	6.47960
4.500000	-67.500000	6.14790
5.500000	-67.500000	6.92769
6.500000	-67.500000	7.84693
7.500000	-67.500000	8.08609
8.500000	-67.500000	7.92444
9.500000	-67.500000	7.98404
10.500000	-67.500000	8.28506
11.500000	-67.500000	7.57923
12.500000	-67.500000	6.18630
13.500000	-67.500000	5.37329
14.500000	-67.500000	9.09302
15.500000	-67.500000	12.53405
16.500000	-67.500000	14.67280
17.500000	-67.500000	14.88584
18.500000	-67.500000	13.19223
19.500000	-67.500000	9.96210
20.500000	-67.500000	8.25431
21.500000	-67.500000	7.97332
22.500000	-67.500000	8.25873
23.500000	-67.500000	9.07968
24.500000	-67.500000	9.98736
25.500000	-67.500000	9.46489
26.500000	-67.500000	9.88236
27.500000	-67.500000	8.49800
28.500000	-67.500000	7.76651
29.500000	-67.500000	7.77717
30.500000	-67.500000	7.19297
31.500000	-67.500000	7.64069
32.500000	-67.500000	9.04772
33.500000	-67.500000	7.09811
34.500000	-67.500000	8.23650
35.500000	-67.500000	8.51338
36.500000	-67.500000	6.92059
37.500000	-67.500000	7.21287
38.500000	-67.500000	10.35344
39.500000	-67.500000	12.99292
40.500000	-67.500000	12.86377
41.500000	-67.500000	9.13573
42.500000	-67.500000	6.08143
43.500000	-67.500000	2.64062
71.500000	-67.500000	24.92422
72.500000	-67.500000	50.44736
73.500000	-67.500000	54.40162
74.500000	-67.500000	43.07465
147.500000	-67.500000	28.04692
148.500000	-67.500000	35.08900
149.500000	-67.500000	53.24562
150.500000	-67.500000	49.84346
151.500000	-67.500000	51.87941
152.500000	-67.500000	76.03386
153.500000	-67.500000	36.25994
154.500000	-67.500000	36.90524
155.500000	-67.500000	8.36201
156.500000	-67.500000	23.23079
157.500000	-67.500000	5.13844
158.500000	-67.500000	5.05933
159.500000	-67.500000	7.71977
160.500000	-67.500000	10.08807
161.500000	-67.500000	11.02342
162.500000	-67.500000	10.51165
163.500000	-67.500000	9.66384
164.500000	-67.500000	8.38101
165.500000	-67.500000	7.25746
166.500000	-67.500000	7.46603
167.500000	-67.500000	6.98935
168.500000	-67.500000	6.91795
169.500000	-67.500000	7.41922
170.500000	-67.500000	9.22171
171.500000	-67.500000	9.71813
172.500000	-67.500000	10.65571
173.500000	-67.500000	10.84852
-185.500000	-67.500000	10.70115
-184.500000	-67.500000	8.88469
-183.500000	-67.500000	10.62770
-182.500000	-67.500000	12.66713
-181.500000	-67.500000	13.12498
-180.500000	-67.500000	15.49123
-179.500000	-67.500000	17.39933
-178.500000	-67.500000	19.02867
-177.500000	-67.500000	18.46842
-176.500000	-67.500000	17.96351
-175.500000	-67.500000	15.88355
-174.500000	-67.500000	14.65719
-173.500000	-67.500000	13.16142
-172.500000	-67.500000	11.92065
-171.500000	-67.500000	11.91899
-170.500000	-67.500000	10.54237
-169.500000	-67.500000	9.68046
-168.500000	-67.500000	7.92396
-167.500000	-67.500000	6.73838
-166.500000	-67.500000	6.73730
-165.500000	-67.500000	6.74065
-164.500000	-67.500000	6.45210
-163.500000	-67.500000	6.55944
-162.500000	-67.500000	6.48057
-161.500000	-67.500000	5.92948
-160.500000	-67.500000	6.68954
-159.500000	-67.500000	6.85436
-158.500000	-67.500000	7.26721
-157.500000	-67.500000	7.25753
-156.500000	-67.500000	7.59865
-155.500000	-67.500000	7.88634
-154.500000	-67.500000	8.47527
-153.500000	-67.500000	8.50136
-152.500000	-67.500000	8.31902
-151.500000	-67.500000	8.21143
-150.500000	-67.500000	8.28252
-149.500000	-67.500000	8.89825
-148.500000	-67.500000	9.78134
-147.500000	-67.500000	9.90611
-146.500000	-67.500000	10.24292
-145.500000	-67.500000	10.95478
-144.500000	-67.500000	11.68377
-143.500000	-67.500000	12.58384
-142.500000	-67.500000	13.76865
-141.500000	-67.500000	15.00495
-140.500000	-67.500000	16.37089
-139.500000	-67.500000	17.76915
-138.500000	-67.500000	19.65258
-137.500000	-67.500000	20.98432
-136.500000	-67.500000	21.96017
-135.500000	-67.500000	23.52819
-134.500000	-67.500000	24.47165
-133.500000	-67.500000	25.60077
-132.500000	-67.500000	26.38751
-131.500000	-67.500000	26.88118
-130.500000	-67.500000	27.30010
-129.500000	-67.500000	27.28660
-128.500000	-67.500000	27.51248
-127.500000	-67.500000	27.93997
-126.500000	-67.500000	28.13789
-125.500000	-67.500000	28.46503
-124.500000	-67.500000	29.10360
-123.500000	-67.500000	29.43419
-122.500000	-67.500000	30.50582
-121.500000	-67.500000	31.48771
-120.500000	-67.500000	32.48407
-119.500000	-67.500000	33.63570
-118.500000	-67.500000	34.87653
-117.500000	-67.500000	36.11018
-116.500000	-67.500000	36.31205
-115.500000	-67.500000	37.63525
-114.500000	-67.500000	37.36329
-113.500000	-67.500000	37.32728
-112.500000	-67.500000	37.41738
-111.500000	-67.500000	37.83011
-110.500000	-67.500000	37.63978
-109.500000	-67.500000	37.71651
-108.500000	-67.500000	37.68636
-107.500000	-67.500000	37.30320
-106.500000	-67.500000	37.41116
-105.500000	-67.500000	36.81876
-104.500000	-67.500000	36.64980
-103.500000	-67.500000	37.37347
-102.500000	-67.500000	37.42197
-101.500000	-67.500000	38.32181
-100.500000	-67.500000	38.04184
-99.500000	-67.500000	37.86947
-98.500000	-67.500000	37.59416
-97.500000	-67.500000	37.14259
-96.500000	-67.500000	36.47004
-95.500000	-67.500000	36.19602
-94.500000	-67.500000	35.96352
-93.500000	-67.500000	36.53039
-92.500000	-67.500000	36.56887
-91.500000	-67.500000	36.35690
-90.500000	-67.500000	35.85622
-89.500000	-67.500000	35.29613
-88.500000	-67.500000	34.30539
-87.500000	-67.500000	34.47881
-86.500000	-67.500000	33.73662
-85.500000	-67.500000	33.01374
-84.500000	-67.500000	31.65025
-83.500000	-67.500000	30.17304
-82.500000	-67.500000	27.20481
-81.500000	-67.500000	25.24708
-80.500000	-67.500000	23.92882
-79.500000	-67.500000	20.84131
-78.500000	-67.500000	18.75815
-77.500000	-67.500000	17.10719
-76.500000	-67.500000	18.57410
-75.500000	-67.500000	23.14336
-74.500000	-67.500000	40.22758
-73.500000	-67.500000	38.80256
-71.500000	-67.500000	21.05377
-70.500000	-67.500000	4.43195
-69.500000	-67.500000	0.23807
-56.500000	-67.500000	23.31009
-55.500000	-67.500000	15.70935
-54.500000	-67.500000	9.17621
-53.500000	-67.500000	8.52378
-52.500000	-67.500000	6.49099
-51.500000	-67.500000	6.99688
-50.500000	-67.500000	5.16621
-49.500000	-67.500000	4.96434
-48.500000	-67.500000	5.13982
-47.500000	-67.500000	5.79390
-46.500000	-67.500000	5.89745
-45.500000	-67.500000	5.20573
-44.500000	-67.500000	4.12914
-43.500000	-67.500000	3.51509
-42.500000	-67.500000	3.85738
-41.500000	-67.500000	3.13772
-40.500000	-67.500000	3.39444
-39.500000	-67.500000	3.68302
-38.500000	-67.500000	3.82101
-37.500000	-67.500000	4.03691
-36.500000	-67.500000	4.16479
-35.500000	-67.500000	3.99084
-34.500000	-67.500000	3.98779
-33.500000	-67.500000	3.61805
-32.500000	-67.500000	3.54129
-31.500000	-67.500000	4.09531
-30.500000	-67.500000	4.12416
-29.500000	-67.500000	4.26051
-28.500000	-67.500000	5.05949
-27.500000	-67.500000	4.83607
-26.500000	-67.500000	4.87324
-25.500000	-67.500000	4.48519
-24.500000	-67.500000	4.71913
-23.500000	-67.500000	4.75331
-22.500000	-67.500000	4.15604
-21.500000	-67.500000	4.21185
-20.500000	-67.500000	4.48430
-19.500000	-67.500000	4.97836
-18.500000	-67.500000	4.94654
-17.500000	-67.500000	4.56269
-16.500000	-67.500000	4.72158
-15.500000	-67.500000	5.10634
-14.500000	-67.500000	5.42137
-13.500000	-67.500000	5.96730
-12.500000	-67.500000	5.53242
-11.500000	-67.500000	6.35660
-10.500000	-67.500000	6.68591
-9.500000	-67.500000	6.48365
-8.500000	-67.500000	5.83452
-7.500000	-67.500000	5.43570
-6.500000	-67.500000	5.94878
-5.500000	-67.500000	6.82744
-4.500000	-67.500000	7.35762
-3.500000	-67.500000	7.58844
-2.500000	-67.500000	7.31119
-1.500000	-67.500000	7.22916
-0.500000	-67.500000	7.11013
0.500000	-66.500000	5.78874
1.500000	-66.500000	5.71799
2.500000	-66.500000	5.10982
3.500000	-66.500000	5.85540
4.500000	-66.500000	6.09111
5.500000	-66.500000	6.61127
6.500000	-66.500000	7.05934
7.500000	-66.500000	6.84896
8.500000	-66.500000	7.79101
9.500000	-66.500000	8.79439
10.500000	-66.500000	9.08926
11.500000	-66.500000	8.61387
12.500000	-66.500000	7.29719
13.500000	-66.500000	6.96545
14.500000	-66.500000	9.19726
15.500000	-66.500000	11.09957
16.500000	-66.500000	12.30574
17.500000	-66.500000	12.85811
18.500000	-66.500000	12.12151
19.500000	-66.500000	10.73139
20.500000	-66.500000	9.73309
21.500000	-66.500000	9.42624
22.500000	-66.500000	9.62609
23.500000	-66.500000	9.54251
24.500000	-66.500000	9.94577
25.500000	-66.500000	10.09404
26.500000	-66.500000	9.70371
27.500000	-66.500000	9.00078
28.500000	-66.500000	8.55639
29.500000	-66.500000	9.06132
30.500000	-66.500000	8.47162
31.500000	-66.500000	7.90649
32.500000	-66.500000	7.88928
33.500000	-66.500000	8.62067
34.500000	-66.500000	9.00403
35.500000	-66.500000	9.32934
36.500000	-66.500000	9.66950
37.500000	-66.500000	9.58160
38.500000	-66.500000	11.65783
39.500000	-66.500000	12.74655
40.500000	-66.500000	12.76159
41.500000	-66.500000	11.61383
42.500000	-66.500000	8.27194
43.500000	-66.500000	5.81201
44.500000	-66.500000	5.80653
45.500000	-66.500000	3.41117
46.500000	-66.500000	4.15369
47.500000	-66.500000	2.96264
48.500000	-66.500000	8.64660
58.500000	-66.500000	16.38806
59.500000	-66.500000	17.04058
60.500000	-66.500000	16.63889
61.500000	-66.500000	13.90563
62.500000	-66.500000	12.37242
64.500000	-66.500000	5.79932
65.500000	-66.500000	4.30152
66.500000	-66.500000	3.23200
67.500000	-66.500000	2.11955
68.500000	-66.500000	2.32515
69.500000	-66.500000	1.88559
