Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=first
57.500000	-48.500000	19.21151
58.500000	-48.500000	14.49476
59.500000	-48.500000	15.10176
60.500000	-48.500000	19.35625
61.500000	-48.500000	20.54297
62.500000	-48.500000	25.65533
63.500000	-48.500000	22.23545
64.500000	-48.500000	19.43104
65.500000	-48.500000	19.36938
66.500000	-48.500000	19.13404
67.500000	-48.500000	24.11729
68.500000	-48.500000	33.96587
69.500000	-48.500000	44.86036
70.500000	-48.500000	55.09305
71.500000	-48.500000	84.37170
72.500000	-48.500000	105.79584
73.500000	-48.500000	125.95611
74.500000	-48.500000	137.00904
75.500000	-48.500000	139.60128
76.500000	-48.500000	127.92556
77.500000	-48.500000	97.44684
78.500000	-48.500000	76.42180
79.500000	-48.500000	74.50778
80.500000	-48.500000	68.71948
81.500000	-48.500000	61.79490
82.500000	-48.500000	66.36121
83.500000	-48.500000	63.77470
84.500000	-48.500000	71.28948
85.500000	-48.500000	75.71000
86.500000	-48.500000	79.64738
87.500000	-48.500000	85.18863
88.500000	-48.500000	83.66041
89.500000	-48.500000	88.10701
90.500000	-48.500000	89.86645
91.500000	-48.500000	100.61647
92.500000	-48.500000	88.06396
93.500000	-48.500000	68.30567
94.500000	-48.500000	58.97846
95.500000	-48.500000	54.77271
96.500000	-48.500000	58.53017
97.500000	-48.500000	72.68430
98.500000	-48.500000	85.31430
99.500000	-48.500000	94.53910
100.500000	-48.500000	125.31063
101.500000	-48.500000	134.02206
102.500000	-48.500000	143.75197
103.500000	-48.500000	136.40517
104.500000	-48.500000	130.41945
105.500000	-48.500000	104.75231
106.500000	-48.500000	84.37320
107.500000	-48.500000	67.45749
108.500000	-48.500000	45.90189
109.500000	-48.500000	26.32990
110.500000	-48.500000	20.12926
111.500000	-48.500000	17.08389
112.500000	-48.500000	17.89656
113.500000	-48.500000	26.61079
114.500000	-48.500000	35.72896
115.500000	-48.500000	47.84245
116.500000	-48.500000	58.89240
117.500000	-48.500000	55.26831
118.500000	-48.500000	55.28383
119.500000	-48.500000	66.40260
120.500000	-48.500000	79.63513
121.500000	-48.500000	84.69464
122.500000	-48.500000	95.42464
123.500000	-48.500000	103.90086
124.500000	-48.500000	113.14643
125.500000	-48.500000	123.08853
126.500000	-48.500000	157.67407
127.500000	-48.500000	184.34572
128.500000	-48.500000	210.61937
129.500000	-48.500000	238.35391
130.500000	-48.500000	260.99074
131.500000	-48.500000	256.82142
132.500000	-48.500000	250.88178
133.500000	-48.500000	223.71542
134.500000	-48.500000	200.74115
135.500000	-48.500000	193.15046
136.500000	-48.500000	191.33300
137.500000	-48.500000	217.58127
138.500000	-48.500000	220.87208
139.500000	-48.500000	194.25140
140.500000	-48.500000	171.86351
141.500000	-48.500000	163.14169
142.500000	-48.500000	154.18280
143.500000	-48.500000	158.31833
144.500000	-48.500000	146.30592
145.500000	-48.500000	141.67517
146.500000	-48.500000	120.82737
147.500000	-48.500000	131.82793
148.500000	-48.500000	149.80943
149.500000	-48.500000	157.53066
150.500000	-48.500000	163.63407
151.500000	-48.500000	154.94890
152.500000	-48.500000	144.44721
153.500000	-48.500000	133.29220
154.500000	-48.500000	113.62282
155.500000	-48.500000	89.77568
156.500000	-48.500000	83.93147
157.500000	-48.500000	84.32753
158.500000	-48.500000	96.59261
159.500000	-48.500000	97.58764
160.500000	-48.500000	98.24578
161.500000	-48.500000	101.90633
162.500000	-48.500000	120.79082
163.500000	-48.500000	146.46727
164.500000	-48.500000	216.52765
165.500000	-48.500000	293.16384
166.500000	-48.500000	317.66924
167.500000	-48.500000	347.00348
168.500000	-48.500000	312.05131
169.500000	-48.500000	247.81122
170.500000	-48.500000	192.24563
171.500000	-48.500000	164.04076
172.500000	-48.500000	161.61406
173.500000	-48.500000	152.12451
-185.500000	-48.500000	161.74723
-184.500000	-48.500000	160.43063
-183.500000	-48.500000	170.58666
-182.500000	-48.500000	185.74056
-181.500000	-48.500000	186.48479
-180.500000	-48.500000	188.57649
-179.500000	-48.500000	204.65995
-178.500000	-48.500000	186.21124
-177.500000	-48.500000	168.26692
-176.500000	-48.500000	163.00030
-175.500000	-48.500000	146.69894
-174.500000	-48.500000	140.63709
-173.500000	-48.500000	123.89687
-172.500000	-48.500000	116.06889
-171.500000	-48.500000	91.05708
-170.500000	-48.500000	85.36535
-169.500000	-48.500000	82.75358
-168.500000	-48.500000	87.92380
-167.500000	-48.500000	93.64344
-166.500000	-48.500000	96.65165
-165.500000	-48.500000	93.39986
-164.500000	-48.500000	92.41405
-163.500000	-48.500000	85.95917
-162.500000	-48.500000	66.82273
-161.500000	-48.500000	50.88066
-160.500000	-48.500000	64.28602
-159.500000	-48.500000	56.44852
-158.500000	-48.500000	48.92376
-157.500000	-48.500000	30.01241
-156.500000	-48.500000	39.79751
-155.500000	-48.500000	47.85358
-154.500000	-48.500000	50.89029
-153.500000	-48.500000	49.96747
-152.500000	-48.500000	40.86745
-151.500000	-48.500000	43.60980
-150.500000	-48.500000	42.00767
-149.500000	-48.500000	52.08893
-148.500000	-48.500000	77.13262
-147.500000	-48.500000	96.69011
-146.500000	-48.500000	92.09810
-145.500000	-48.500000	91.44665
-144.500000	-48.500000	86.74905
-143.500000	-48.500000	100.01237
-142.500000	-48.500000	90.92154
-141.500000	-48.500000	78.95377
-140.500000	-48.500000	79.21009
-139.500000	-48.500000	61.08102
-138.500000	-48.500000	51.03873
-137.500000	-48.500000	45.88111
-136.500000	-48.500000	39.13695
-135.500000	-48.500000	33.27762
-134.500000	-48.500000	34.33270
-133.500000	-48.500000	38.55194
-132.500000	-48.500000	38.93050
-131.500000	-48.500000	38.42920
-130.500000	-48.500000	33.79709
-129.500000	-48.500000	29.12597
-128.500000	-48.500000	21.88309
-127.500000	-48.500000	32.50357
-126.500000	-48.500000	31.27576
-125.500000	-48.500000	30.76575
-124.500000	-48.500000	35.90376
-123.500000	-48.500000	40.35983
-122.500000	-48.500000	50.39959
-121.500000	-48.500000	59.66600
-120.500000	-48.500000	71.65159
-119.500000	-48.500000	85.84901
-118.500000	-48.500000	94.82975
-117.500000	-48.500000	103.72868
-116.500000	-48.500000	112.08720
-115.500000	-48.500000	113.46390
-114.500000	-48.500000	119.93537
-113.500000	-48.500000	121.79195
-112.500000	-48.500000	124.66107
-111.500000	-48.500000	127.74830
-110.500000	-48.500000	135.19196
-109.500000	-48.500000	130.83514
-108.500000	-48.500000	132.65091
-107.500000	-48.500000	135.14131
-106.500000	-48.500000	136.53046
-105.500000	-48.500000	139.80168
-104.500000	-48.500000	149.19257
-103.500000	-48.500000	162.22373
-102.500000	-48.500000	180.73063
-101.500000	-48.500000	201.36553
-100.500000	-48.500000	220.01983
-99.500000	-48.500000	231.00558
-98.500000	-48.500000	239.76427
-97.500000	-48.500000	245.61525
-96.500000	-48.500000	243.58940
-95.500000	-48.500000	244.91697
-94.500000	-48.500000	236.77021
-93.500000	-48.500000	224.85858
-92.500000	-48.500000	217.77965
-91.500000	-48.500000	219.76547
-90.500000	-48.500000	222.20900
-89.500000	-48.500000	220.76398
-88.500000	-48.500000	231.30853
-87.500000	-48.500000	245.24788
-86.500000	-48.500000	251.04655
-85.500000	-48.500000	255.66474
-84.500000	-48.500000	258.02360
-83.500000	-48.500000	258.27931
-82.500000	-48.500000	259.59853
-81.500000	-48.500000	262.69435
-80.500000	-48.500000	278.42633
-79.500000	-48.500000	294.82712
-78.500000	-48.500000	323.16890
-77.500000	-48.500000	371.27206
-76.500000	-48.500000	384.76458
-65.500000	-48.500000	130.62321
-64.500000	-48.500000	142.51010
-63.500000	-48.500000	174.94944
-62.500000	-48.500000	192.26205
-61.500000	-48.500000	214.41127
-60.500000	-48.500000	230.58791
-59.500000	-48.500000	231.34314
-58.500000	-48.500000	229.41621
-57.500000	-48.500000	214.84079
-56.500000	-48.500000	202.18390
-55.500000	-48.500000	180.49461
-54.500000	-48.500000	213.53606
-53.500000	-48.500000	228.91490
-52.500000	-48.500000	220.55274
-51.500000	-48.500000	214.69488
-50.500000	-48.500000	200.04351
-49.500000	-48.500000	171.76510
-48.500000	-48.500000	142.11295
-47.500000	-48.500000	119.38583
-46.500000	-48.500000	106.98900
-45.500000	-48.500000	91.04444
-44.500000	-48.500000	81.69565
-43.500000	-48.500000	71.62102
-42.500000	-48.500000	79.54267
-41.500000	-48.500000	58.51453
-40.500000	-48.500000	65.93038
-39.500000	-48.500000	69.00942
-38.500000	-48.500000	68.00491
-37.500000	-48.500000	67.06176
-36.500000	-48.500000	98.25302
-35.500000	-48.500000	74.94599
-34.500000	-48.500000	77.09682
-33.500000	-48.500000	75.58685
-32.500000	-48.500000	83.04913
-31.500000	-48.500000	119.60344
-30.500000	-48.500000	99.75508
-29.500000	-48.500000	54.09171
-28.500000	-48.500000	52.86670
-27.500000	-48.500000	49.74190
-26.500000	-48.500000	46.62719
-25.500000	-48.500000	51.17591
-24.500000	-48.500000	60.79239
-23.500000	-48.500000	68.94265
-22.500000	-48.500000	75.00208
-21.500000	-48.500000	75.02485
-20.500000	-48.500000	74.45703
-19.500000	-48.500000	69.32211
-18.500000	-48.500000	65.32605
-17.500000	-48.500000	58.93649
-16.500000	-48.500000	57.71705
-15.500000	-48.500000	55.62239
-14.500000	-48.500000	69.04781
-13.500000	-48.500000	68.62294
-12.500000	-48.500000	93.42260
-11.500000	-48.500000	91.44357
-10.500000	-48.500000	89.02628
-9.500000	-48.500000	96.73253
-8.500000	-48.500000	103.54395
-7.500000	-48.500000	109.51675
-6.500000	-48.500000	113.02311
-5.500000	-48.500000	114.51046
-4.500000	-48.500000	118.36123
-3.500000	-48.500000	122.14410
-2.500000	-48.500000	116.81869
-1.500000	-48.500000	112.48151
-0.500000	-48.500000	103.33681
0.500000	-47.500000	60.87202
1.500000	-47.500000	54.23412
2.500000	-47.500000	50.55004
3.500000	-47.500000	25.97970
4.500000	-47.500000	35.15813
5.500000	-47.500000	52.25212
6.500000	-47.500000	57.16532
7.500000	-47.500000	43.20115
8.500000	-47.500000	41.81244
9.500000	-47.500000	41.93673
10.500000	-47.500000	28.43545
11.500000	-47.500000	40.83986
12.500000	-47.500000	2.05679
13.500000	-47.500000	1.68371
14.500000	-47.500000	2.43580
15.500000	-47.500000	3.54776
16.500000	-47.500000	12.37339
17.500000	-47.500000	20.03199
18.500000	-47.500000	30.06165
19.500000	-47.500000	34.60931
20.500000	-47.500000	33.86795
21.500000	-47.500000	32.08279
22.500000	-47.500000	38.53929
23.500000	-47.500000	52.78836
24.500000	-47.500000	66.09192
25.500000	-47.500000	80.09153
26.500000	-47.500000	89.49230
27.500000	-47.500000	108.66980
28.500000	-47.500000	134.13257
29.500000	-47.500000	150.69262
30.500000	-47.500000	169.21751
31.500000	-47.500000	160.26381
32.500000	-47.500000	141.23735
33.500000	-47.500000	111.08573
34.500000	-47.500000	76.21209
35.500000	-47.500000	56.64000
36.500000	-47.500000	52.23054
37.500000	-47.500000	46.18416
38.500000	-47.500000	47.70423
39.500000	-47.500000	51.53325
40.500000	-47.500000	64.79304
41.500000	-47.500000	71.15878
42.500000	-47.500000	67.87686
43.500000	-47.500000	59.79915
44.500000	-47.500000	47.64836
45.500000	-47.500000	34.12664
46.500000	-47.500000	39.55265
47.500000	-47.500000	36.46241
48.500000	-47.500000	39.08394
49.500000	-47.500000	41.20397
50.500000	-47.500000	48.17682
51.500000	-47.500000	54.39403
52.500000	-47.500000	56.74927
53.500000	-47.500000	45.19879
54.500000	-47.500000	34.60106
55.500000	-47.500000	25.49407
56.500000	-47.500000	23.32691
57.500000	-47.500000	19.88261
58.500000	-47.500000	23.53534
59.500000	-47.500000	40.34517
60.500000	-47.500000	30.31442
61.500000	-47.500000	31.75924
62.500000	-47.500000	29.58355
63.500000	-47.500000	33.68899
64.500000	-47.500000	29.82103
65.500000	-47.500000	29.37692
66.500000	-47.500000	30.91021
67.500000	-47.500000	28.94698
68.500000	-47.500000	28.89233
69.500000	-47.500000	34.12389
70.500000	-47.500000	53.04384
71.500000	-47.500000	87.55718
72.500000	-47.500000	115.06464
73.500000	-47.500000	135.54485
74.500000	-47.500000	153.66417
75.500000	-47.500000	157.30162
76.500000	-47.500000	141.01748
77.500000	-47.500000	115.24962
78.500000	-47.500000	95.52505
79.500000	-47.500000	84.15224
80.500000	-47.500000	81.46267
81.500000	-47.500000	75.93933
82.500000	-47.500000	79.66364
83.500000	-47.500000	77.05214
84.500000	-47.500000	77.34070
85.500000	-47.500000	82.16631
86.500000	-47.500000	88.57723
87.500000	-47.500000	93.17332
88.500000	-47.500000	99.46222
89.500000	-47.500000	109.55904
90.500000	-47.500000	114.64881
91.500000	-47.500000	112.44837
92.500000	-47.500000	106.34063
93.500000	-47.500000	93.70887
94.500000	-47.500000	81.20243
95.500000	-47.500000	73.01869
96.500000	-47.500000	66.71970
97.500000	-47.500000	73.31186
98.500000	-47.500000	91.91905
99.500000	-47.500000	104.74021
100.500000	-47.500000	108.91318
101.500000	-47.500000	120.20653
102.500000	-47.500000	128.90942
103.500000	-47.500000	120.76731
104.500000	-47.500000	114.62189
105.500000	-47.500000	96.85384
106.500000	-47.500000	76.37317
107.500000	-47.500000	59.76550
108.500000	-47.500000	50.58428
109.500000	-47.500000	31.86940
110.500000	-47.500000	21.19518
111.500000	-47.500000	14.91432
112.500000	-47.500000	13.91590
113.500000	-47.500000	24.54186
114.500000	-47.500000	37.53864
115.500000	-47.500000	51.18780
116.500000	-47.500000	60.36540
117.500000	-47.500000	67.59458
118.500000	-47.500000	77.69588
119.500000	-47.500000	83.32687
120.500000	-47.500000	91.40149
121.500000	-47.500000	100.13664
122.500000	-47.500000	107.84518
123.500000	-47.500000	117.37844
124.500000	-47.500000	120.28693
125.500000	-47.500000	147.52399
126.500000	-47.500000	174.87207
127.500000	-47.500000	205.16446
128.500000	-47.500000	238.45190
129.500000	-47.500000	267.13238
130.500000	-47.500000	290.26351
131.500000	-47.500000	283.88170
132.500000	-47.500000	256.87352
133.500000	-47.500000	224.35333
134.500000	-47.500000	200.75859
135.500000	-47.500000	186.94360
136.500000	-47.500000	189.69569
137.500000	-47.500000	198.29981
138.500000	-47.500000	200.00624
139.500000	-47.500000	194.20842
140.500000	-47.500000	156.16538
141.500000	-47.500000	170.15992
142.500000	-47.500000	165.40397
143.500000	-47.500000	171.84413
144.500000	-47.500000	157.01680
145.500000	-47.500000	138.67057
146.500000	-47.500000	125.34931
147.500000	-47.500000	149.57809
148.500000	-47.500000	163.42456
149.500000	-47.500000	171.99841
150.500000	-47.500000	173.96634
151.500000	-47.500000	169.47192
152.500000	-47.500000	150.96727
153.500000	-47.500000	137.13980
154.500000	-47.500000	135.12505
155.500000	-47.500000	100.43144
156.500000	-47.500000	77.34451
157.500000	-47.500000	85.85473
158.500000	-47.500000	91.02995
159.500000	-47.500000	90.28518
160.500000	-47.500000	93.80480
161.500000	-47.500000	103.61178
162.500000	-47.500000	127.47534
163.500000	-47.500000	173.29568
164.500000	-47.500000	181.77148
165.500000	-47.500000	352.81661
166.500000	-47.500000	447.44065
167.500000	-47.500000	454.99478
168.500000	-47.500000	380.95738
169.500000	-47.500000	271.00665
170.500000	-47.500000	189.30033
171.500000	-47.500000	173.95515
172.500000	-47.500000	184.78016
173.500000	-47.500000	204.23615
-185.500000	-47.500000	202.16486
-184.500000	-47.500000	207.28571
-183.500000	-47.500000	214.73556
-182.500000	-47.500000	231.92215
-181.500000	-47.500000	236.51208
-180.500000	-47.500000	243.11967
-179.500000	-47.500000	237.65445
-178.500000	-47.500000	232.11226
-177.500000	-47.500000	225.00810
-176.500000	-47.500000	212.41086
-175.500000	-47.500000	190.37253
-174.500000	-47.500000	159.64621
-173.500000	-47.500000	149.32847
-172.500000	-47.500000	126.17954
-171.500000	-47.500000	113.22267
-170.500000	-47.500000	97.08778
-169.500000	-47.500000	101.05293
-168.500000	-47.500000	97.78395
-167.500000	-47.500000	114.32034
-166.500000	-47.500000	98.28739
-165.500000	-47.500000	99.10806
-164.500000	-47.500000	93.85648
-163.500000	-47.500000	82.19716
-162.500000	-47.500000	80.88976
-161.500000	-47.500000	77.58605
-160.500000	-47.500000	80.87979
-159.500000	-47.500000	64.43326
-158.500000	-47.500000	45.31056
-157.500000	-47.500000	42.41572
-156.500000	-47.500000	43.28775
-155.500000	-47.500000	53.81012
-154.500000	-47.500000	52.64500
-153.500000	-47.500000	43.95409
-152.500000	-47.500000	41.68879
-151.500000	-47.500000	38.53816
-150.500000	-47.500000	39.67948
-149.500000	-47.500000	38.07433
-148.500000	-47.500000	48.71722
-147.500000	-47.500000	67.52694
-146.500000	-47.500000	96.50876
-145.500000	-47.500000	87.58811
-144.500000	-47.500000	111.19205
-143.500000	-47.500000	95.84071
-142.500000	-47.500000	85.19190
-141.500000	-47.500000	87.72697
-140.500000	-47.500000	85.99206
-139.500000	-47.500000	78.81428
-138.500000	-47.500000	72.04616
-137.500000	-47.500000	69.85931
-136.500000	-47.500000	50.80781
-135.500000	-47.500000	41.49484
-134.500000	-47.500000	36.36862
-133.500000	-47.500000	39.76396
-132.500000	-47.500000	42.53181
-131.500000	-47.500000	39.78398
-130.500000	-47.500000	37.72720
-129.500000	-47.500000	32.22025
-128.500000	-47.500000	30.73775
-127.500000	-47.500000	30.70385
-126.500000	-47.500000	43.36070
-125.500000	-47.500000	45.92034
-124.500000	-47.500000	52.73861
-123.500000	-47.500000	49.31936
-122.500000	-47.500000	63.85717
-121.500000	-47.500000	67.85228
-120.500000	-47.500000	75.07309
-119.500000	-47.500000	86.00277
-118.500000	-47.500000	96.92927
-117.500000	-47.500000	112.37396
-116.500000	-47.500000	116.86166
-115.500000	-47.500000	124.19994
-114.500000	-47.500000	126.56365
-113.500000	-47.500000	117.60043
-112.500000	-47.500000	123.80892
-111.500000	-47.500000	131.85498
-110.500000	-47.500000	129.31002
-109.500000	-47.500000	124.30565
-108.500000	-47.500000	124.86875
-107.500000	-47.500000	128.22915
-106.500000	-47.500000	133.72524
-105.500000	-47.500000	142.53277
-104.500000	-47.500000	153.50256
-103.500000	-47.500000	171.91086
-102.500000	-47.500000	189.14422
-101.500000	-47.500000	203.52539
-100.500000	-47.500000	217.45058
-99.500000	-47.500000	225.36788
-98.500000	-47.500000	226.78498
-97.500000	-47.500000	233.25681
-96.500000	-47.500000	243.41034
-95.500000	-47.500000	249.42314
-94.500000	-47.500000	239.29684
-93.500000	-47.500000	237.16720
-92.500000	-47.500000	232.74823
-91.500000	-47.500000	226.37601
-90.500000	-47.500000	227.78893
-89.500000	-47.500000	223.36550
-88.500000	-47.500000	230.74334
-87.500000	-47.500000	239.06091
-86.500000	-47.500000	245.59274
-85.500000	-47.500000	256.44768
-84.500000	-47.500000	246.50791
-83.500000	-47.500000	263.88901
-82.500000	-47.500000	233.73704
-81.500000	-47.500000	274.53194
-80.500000	-47.500000	276.34765
-79.500000	-47.500000	285.58450
-78.500000	-47.500000	284.35414
-77.500000	-47.500000	318.70888
-76.500000	-47.500000	375.67082
-75.500000	-47.500000	528.35802
-64.500000	-47.500000	151.57049
-63.500000	-47.500000	198.49009
-62.500000	-47.500000	229.37607
-61.500000	-47.500000	251.30726
-60.500000	-47.500000	253.84059
-59.500000	-47.500000	244.82032
-58.500000	-47.500000	228.66026
-57.500000	-47.500000	209.69851
-56.500000	-47.500000	190.65565
-55.500000	-47.500000	194.41498
-54.500000	-47.500000	244.63972
-53.500000	-47.500000	248.96405
-52.500000	-47.500000	234.09757
-51.500000	-47.500000	217.93143
-50.500000	-47.500000	207.30916
-49.500000	-47.500000	181.11339
