Gas age [ka BP]	δ13C CO2 [‰ PDB]	δ13C CO2 std dev [±]
22.009	-6.457	0.041
22.010	-6.457	0.041
22.011	-6.457	0.041
22.012	-6.457	0.041
22.013	-6.457	0.041
22.014	-6.457	0.041
22.015	-6.457	0.041
22.016	-6.457	0.041
22.017	-6.457	0.041
22.018	-6.457	0.041
22.019	-6.457	0.041
22.020	-6.457	0.042
22.021	-6.457	0.042
22.022	-6.457	0.042
22.023	-6.457	0.042
22.024	-6.457	0.042
22.025	-6.457	0.042
22.026	-6.457	0.042
22.027	-6.457	0.042
22.028	-6.457	0.042
22.029	-6.456	0.042
22.030	-6.456	0.042
22.031	-6.456	0.042
22.032	-6.456	0.042
22.033	-6.456	0.042
22.034	-6.456	0.042
22.035	-6.456	0.042
22.036	-6.456	0.042
22.037	-6.456	0.042
22.038	-6.456	0.042
22.039	-6.456	0.042
22.040	-6.456	0.042
22.041	-6.456	0.042
22.042	-6.456	0.042
22.043	-6.456	0.042
22.044	-6.456	0.042
22.045	-6.456	0.042
22.046	-6.456	0.042
22.047	-6.456	0.042
22.048	-6.456	0.042
22.049	-6.456	0.042
22.050	-6.456	0.042
22.051	-6.456	0.042
22.052	-6.456	0.042
22.053	-6.456	0.042
22.054	-6.456	0.042
22.055	-6.456	0.042
22.056	-6.456	0.042
22.057	-6.456	0.042
22.058	-6.456	0.042
22.059	-6.456	0.042
22.060	-6.456	0.042
22.061	-6.456	0.042
22.062	-6.456	0.042
22.063	-6.456	0.042
22.064	-6.456	0.042
22.065	-6.456	0.042
22.066	-6.456	0.042
22.067	-6.456	0.042
22.068	-6.456	0.042
22.069	-6.456	0.042
22.070	-6.456	0.042
22.071	-6.456	0.042
22.072	-6.456	0.042
22.073	-6.456	0.043
22.074	-6.456	0.043
22.075	-6.456	0.043
22.076	-6.456	0.043
22.077	-6.456	0.043
22.078	-6.456	0.043
22.079	-6.456	0.043
22.080	-6.456	0.043
22.081	-6.456	0.043
22.082	-6.456	0.043
22.083	-6.456	0.043
22.084	-6.456	0.043
22.085	-6.456	0.043
22.086	-6.456	0.043
22.087	-6.456	0.043
22.088	-6.456	0.043
22.089	-6.456	0.043
22.090	-6.456	0.043
22.091	-6.456	0.043
22.092	-6.456	0.043
22.093	-6.456	0.043
22.094	-6.456	0.043
22.095	-6.456	0.043
22.096	-6.456	0.043
22.097	-6.456	0.043
22.098	-6.456	0.043
22.099	-6.456	0.043
22.100	-6.456	0.043
22.101	-6.456	0.043
22.102	-6.456	0.043
22.103	-6.456	0.043
22.104	-6.456	0.043
22.105	-6.456	0.043
22.106	-6.456	0.043
22.107	-6.456	0.043
22.108	-6.456	0.043
22.109	-6.456	0.043
22.110	-6.456	0.043
22.111	-6.456	0.043
22.112	-6.456	0.043
22.113	-6.456	0.043
22.114	-6.456	0.043
22.115	-6.456	0.043
22.116	-6.456	0.043
22.117	-6.456	0.043
22.118	-6.456	0.043
22.119	-6.456	0.043
22.120	-6.456	0.043
22.121	-6.456	0.043
22.122	-6.456	0.043
22.123	-6.456	0.043
22.124	-6.456	0.044
22.125	-6.456	0.044
22.126	-6.456	0.044
22.127	-6.456	0.044
22.128	-6.456	0.044
22.129	-6.456	0.044
22.130	-6.456	0.044
22.131	-6.456	0.044
22.132	-6.456	0.044
22.133	-6.456	0.044
22.134	-6.456	0.044
22.135	-6.456	0.044
22.136	-6.456	0.044
22.137	-6.456	0.044
22.138	-6.456	0.044
22.139	-6.456	0.044
22.140	-6.456	0.044
22.141	-6.456	0.044
22.142	-6.456	0.044
22.143	-6.456	0.044
22.144	-6.456	0.044
22.145	-6.456	0.044
22.146	-6.456	0.044
22.147	-6.456	0.044
22.148	-6.456	0.044
22.149	-6.456	0.044
22.150	-6.456	0.044
22.151	-6.456	0.044
22.152	-6.456	0.044
22.153	-6.456	0.044
22.154	-6.456	0.044
22.155	-6.456	0.044
22.156	-6.456	0.044
22.157	-6.456	0.044
22.158	-6.456	0.044
22.159	-6.456	0.044
22.160	-6.456	0.044
22.161	-6.456	0.044
22.162	-6.456	0.044
22.163	-6.456	0.044
22.164	-6.456	0.044
22.165	-6.456	0.044
22.166	-6.456	0.044
22.167	-6.456	0.044
22.168	-6.456	0.044
22.169	-6.456	0.044
22.170	-6.456	0.044
22.171	-6.456	0.044
22.172	-6.456	0.044
22.173	-6.456	0.045
22.174	-6.456	0.045
22.175	-6.456	0.045
22.176	-6.456	0.045
22.177	-6.456	0.045
22.178	-6.456	0.045
22.179	-6.455	0.045
22.180	-6.455	0.045
22.181	-6.455	0.045
22.182	-6.455	0.045
22.183	-6.455	0.045
22.184	-6.455	0.045
22.185	-6.455	0.045
22.186	-6.455	0.045
22.187	-6.455	0.045
22.188	-6.455	0.045
22.189	-6.455	0.045
22.190	-6.455	0.045
22.191	-6.455	0.045
22.192	-6.455	0.045
22.193	-6.455	0.045
22.194	-6.455	0.045
22.195	-6.455	0.045
22.196	-6.455	0.045
22.197	-6.455	0.045
22.198	-6.455	0.045
22.199	-6.455	0.045
22.200	-6.455	0.045
22.201	-6.455	0.045
22.202	-6.455	0.045
22.203	-6.455	0.045
22.204	-6.455	0.045
22.205	-6.455	0.045
22.206	-6.455	0.045
22.207	-6.455	0.045
22.208	-6.455	0.045
22.209	-6.455	0.045
22.210	-6.455	0.045
22.211	-6.455	0.045
22.212	-6.455	0.045
22.213	-6.455	0.045
22.214	-6.455	0.045
22.215	-6.455	0.045
22.216	-6.455	0.045
22.217	-6.455	0.045
22.218	-6.455	0.045
22.219	-6.455	0.045
22.220	-6.455	0.045
22.221	-6.455	0.046
22.222	-6.455	0.046
22.223	-6.455	0.046
22.224	-6.455	0.046
22.225	-6.455	0.046
22.226	-6.455	0.046
22.227	-6.455	0.046
22.228	-6.455	0.046
22.229	-6.455	0.046
22.230	-6.455	0.046
22.231	-6.455	0.046
22.232	-6.455	0.046
22.233	-6.455	0.046
22.234	-6.455	0.046
22.235	-6.455	0.046
22.236	-6.455	0.046
22.237	-6.455	0.046
22.238	-6.455	0.046
22.239	-6.455	0.046
22.240	-6.455	0.046
22.241	-6.455	0.046
22.242	-6.455	0.046
22.243	-6.455	0.046
22.244	-6.455	0.046
22.245	-6.455	0.046
22.246	-6.455	0.046
22.247	-6.455	0.046
22.248	-6.455	0.046
22.249	-6.455	0.046
22.250	-6.455	0.046
22.251	-6.455	0.046
22.252	-6.455	0.046
22.253	-6.455	0.046
22.254	-6.455	0.046
22.255	-6.455	0.046
22.256	-6.455	0.046
22.257	-6.455	0.046
22.258	-6.455	0.046
22.259	-6.455	0.046
22.260	-6.455	0.046
22.261	-6.455	0.046
22.262	-6.455	0.046
22.263	-6.455	0.046
22.264	-6.455	0.046
22.265	-6.455	0.046
22.266	-6.455	0.046
22.267	-6.455	0.046
22.268	-6.455	0.046
22.269	-6.455	0.047
22.270	-6.455	0.047
22.271	-6.455	0.047
22.272	-6.455	0.047
22.273	-6.455	0.047
22.274	-6.455	0.047
22.275	-6.455	0.047
22.276	-6.455	0.047
22.277	-6.455	0.047
22.278	-6.455	0.047
22.279	-6.455	0.047
22.280	-6.455	0.047
22.281	-6.455	0.047
22.282	-6.455	0.047
22.283	-6.455	0.047
22.284	-6.455	0.047
22.285	-6.455	0.047
22.286	-6.455	0.047
22.287	-6.455	0.047
22.288	-6.455	0.047
22.289	-6.455	0.047
22.290	-6.455	0.047
22.291	-6.455	0.047
22.292	-6.455	0.047
22.293	-6.455	0.047
22.294	-6.455	0.047
22.295	-6.455	0.047
22.296	-6.455	0.047
22.297	-6.455	0.047
22.298	-6.454	0.047
22.299	-6.454	0.047
22.300	-6.454	0.047
22.301	-6.454	0.047
22.302	-6.454	0.047
22.303	-6.454	0.047
22.304	-6.454	0.047
22.305	-6.454	0.047
22.306	-6.454	0.047
22.307	-6.454	0.047
22.308	-6.454	0.047
22.309	-6.454	0.047
22.310	-6.454	0.047
22.311	-6.454	0.047
22.312	-6.454	0.047
22.313	-6.454	0.047
22.314	-6.454	0.047
22.315	-6.454	0.047
22.316	-6.454	0.048
22.317	-6.454	0.048
22.318	-6.454	0.048
22.319	-6.454	0.048
22.320	-6.454	0.048
22.321	-6.454	0.048
22.322	-6.454	0.048
22.323	-6.454	0.048
22.324	-6.454	0.048
22.325	-6.454	0.048
22.326	-6.454	0.048
22.327	-6.454	0.048
22.328	-6.454	0.048
22.329	-6.454	0.048
22.330	-6.454	0.048
22.331	-6.454	0.048
22.332	-6.454	0.048
22.333	-6.454	0.048
22.334	-6.454	0.048
22.335	-6.454	0.048
22.336	-6.454	0.048
22.337	-6.454	0.048
22.338	-6.454	0.048
22.339	-6.454	0.048
22.340	-6.454	0.048
22.341	-6.454	0.048
22.342	-6.454	0.048
22.343	-6.454	0.048
22.344	-6.454	0.048
22.345	-6.454	0.048
22.346	-6.454	0.048
22.347	-6.454	0.048
22.348	-6.454	0.048
22.349	-6.454	0.048
22.350	-6.454	0.048
22.351	-6.454	0.048
22.352	-6.454	0.048
22.353	-6.454	0.048
22.354	-6.454	0.048
22.355	-6.454	0.048
22.356	-6.454	0.048
22.357	-6.454	0.048
22.358	-6.454	0.048
22.359	-6.454	0.048
22.360	-6.454	0.048
22.361	-6.454	0.048
22.362	-6.454	0.048
22.363	-6.454	0.048
22.364	-6.454	0.049
22.365	-6.454	0.049
22.366	-6.454	0.049
22.367	-6.454	0.049
22.368	-6.454	0.049
22.369	-6.454	0.049
22.370	-6.454	0.049
22.371	-6.454	0.049
22.372	-6.454	0.049
22.373	-6.454	0.049
22.374	-6.454	0.049
22.375	-6.454	0.049
22.376	-6.454	0.049
22.377	-6.454	0.049
22.378	-6.454	0.049
22.379	-6.454	0.049
22.380	-6.454	0.049
22.381	-6.454	0.049
22.382	-6.454	0.049
22.383	-6.454	0.049
22.384	-6.454	0.049
22.385	-6.454	0.049
22.386	-6.454	0.049
22.387	-6.454	0.049
22.388	-6.454	0.049
22.389	-6.454	0.049
22.390	-6.454	0.049
22.391	-6.454	0.049
22.392	-6.454	0.049
22.393	-6.454	0.049
22.394	-6.454	0.049
22.395	-6.454	0.049
22.396	-6.454	0.049
22.397	-6.453	0.049
22.398	-6.453	0.049
22.399	-6.453	0.049
22.400	-6.453	0.049
22.401	-6.453	0.049
22.402	-6.453	0.049
22.403	-6.453	0.049
22.404	-6.453	0.049
22.405	-6.453	0.049
22.406	-6.453	0.049
22.407	-6.453	0.049
22.408	-6.453	0.049
22.409	-6.453	0.049
22.410	-6.453	0.049
22.411	-6.453	0.050
22.412	-6.453	0.050
22.413	-6.453	0.050
22.414	-6.453	0.050
22.415	-6.453	0.050
22.416	-6.453	0.050
22.417	-6.453	0.050
22.418	-6.453	0.050
22.419	-6.453	0.050
22.420	-6.453	0.050
22.421	-6.453	0.050
22.422	-6.453	0.050
22.423	-6.453	0.050
22.424	-6.453	0.050
22.425	-6.453	0.050
22.426	-6.453	0.050
22.427	-6.453	0.050
22.428	-6.453	0.050
22.429	-6.453	0.050
22.430	-6.453	0.050
22.431	-6.453	0.050
22.432	-6.453	0.050
22.433	-6.453	0.050
22.434	-6.453	0.050
22.435	-6.453	0.050
22.436	-6.453	0.050
22.437	-6.453	0.050
22.438	-6.453	0.050
22.439	-6.453	0.050
22.440	-6.453	0.050
22.441	-6.453	0.050
22.442	-6.453	0.050
22.443	-6.453	0.050
22.444	-6.453	0.050
22.445	-6.453	0.050
22.446	-6.453	0.050
22.447	-6.453	0.050
22.448	-6.453	0.050
22.449	-6.453	0.050
22.450	-6.453	0.050
22.451	-6.453	0.050
22.452	-6.453	0.050
22.453	-6.453	0.050
22.454	-6.453	0.050
22.455	-6.453	0.050
22.456	-6.453	0.050
22.457	-6.453	0.050
22.458	-6.453	0.050
22.459	-6.453	0.051
22.460	-6.453	0.051
22.461	-6.453	0.051
22.462	-6.453	0.051
22.463	-6.453	0.051
22.464	-6.453	0.051
22.465	-6.453	0.051
22.466	-6.453	0.051
22.467	-6.453	0.051
22.468	-6.453	0.051
22.469	-6.453	0.051
22.470	-6.453	0.051
22.471	-6.453	0.051
22.472	-6.453	0.051
22.473	-6.453	0.051
22.474	-6.453	0.051
22.475	-6.453	0.051
22.476	-6.453	0.051
22.477	-6.453	0.051
22.478	-6.453	0.051
22.479	-6.453	0.051
22.480	-6.453	0.051
22.481	-6.453	0.051
22.482	-6.453	0.051
22.483	-6.453	0.051
22.484	-6.452	0.051
22.485	-6.452	0.051
22.486	-6.452	0.051
22.487	-6.452	0.051
22.488	-6.452	0.051
22.489	-6.452	0.051
22.490	-6.452	0.051
22.491	-6.452	0.051
22.492	-6.452	0.051
22.493	-6.452	0.051
22.494	-6.452	0.051
22.495	-6.452	0.051
22.496	-6.452	0.051
22.497	-6.452	0.051
22.498	-6.452	0.051
22.499	-6.452	0.051
22.500	-6.452	0.051
22.501	-6.452	0.051
22.502	-6.452	0.051
22.503	-6.452	0.051
22.504	-6.452	0.051
22.505	-6.452	0.051
22.506	-6.452	0.051
22.507	-6.452	0.052
22.508	-6.452	0.052
22.509	-6.452	0.052
22.510	-6.452	0.052
22.511	-6.452	0.052
22.512	-6.452	0.052
22.513	-6.452	0.052
22.514	-6.452	0.052
22.515	-6.452	0.052
22.516	-6.452	0.052
22.517	-6.452	0.052
22.518	-6.452	0.052
22.519	-6.452	0.052
22.520	-6.452	0.052
22.521	-6.452	0.052
22.522	-6.452	0.052
22.523	-6.452	0.052
22.524	-6.452	0.052
22.525	-6.452	0.052
22.526	-6.452	0.052
22.527	-6.452	0.052
22.528	-6.452	0.052
22.529	-6.452	0.052
22.530	-6.452	0.052
22.531	-6.452	0.052
22.532	-6.452	0.052
22.533	-6.452	0.052
22.534	-6.452	0.052
22.535	-6.452	0.052
22.536	-6.452	0.052
22.537	-6.452	0.052
22.538	-6.452	0.052
22.539	-6.452	0.052
22.540	-6.452	0.052
22.541	-6.452	0.052
22.542	-6.452	0.052
22.543	-6.452	0.052
22.544	-6.452	0.052
22.545	-6.452	0.052
22.546	-6.452	0.052
22.547	-6.452	0.052
22.548	-6.452	0.052
22.549	-6.452	0.052
22.550	-6.452	0.052
22.551	-6.452	0.052
22.552	-6.452	0.052
22.553	-6.452	0.052
22.554	-6.452	0.052
22.555	-6.452	0.052
22.556	-6.452	0.052
22.557	-6.452	0.053
22.558	-6.452	0.053
22.559	-6.452	0.053
22.560	-6.452	0.053
22.561	-6.451	0.053
22.562	-6.451	0.053
22.563	-6.451	0.053
22.564	-6.451	0.053
22.565	-6.451	0.053
22.566	-6.451	0.053
22.567	-6.451	0.053
22.568	-6.451	0.053
22.569	-6.451	0.053
22.570	-6.451	0.053
22.571	-6.451	0.053
22.572	-6.451	0.053
22.573	-6.451	0.053
22.574	-6.451	0.053
22.575	-6.451	0.053
22.576	-6.451	0.053
22.577	-6.451	0.053
22.578	-6.451	0.053
22.579	-6.451	0.053
22.580	-6.451	0.053
22.581	-6.451	0.053
22.582	-6.451	0.053
22.583	-6.451	0.053
22.584	-6.451	0.053
22.585	-6.451	0.053
22.586	-6.451	0.053
22.587	-6.451	0.053
22.588	-6.451	0.053
22.589	-6.451	0.053
22.590	-6.451	0.053
22.591	-6.451	0.053
22.592	-6.451	0.053
22.593	-6.451	0.053
22.594	-6.451	0.053
22.595	-6.451	0.053
22.596	-6.451	0.053
22.597	-6.451	0.053
22.598	-6.451	0.053
22.599	-6.451	0.053
22.600	-6.451	0.053
22.601	-6.451	0.053
22.602	-6.451	0.053
22.603	-6.451	0.053
22.604	-6.451	0.053
22.605	-6.451	0.053
22.606	-6.451	0.053
22.607	-6.451	0.053
22.608	-6.451	0.053
22.609	-6.451	0.054
22.610	-6.451	0.054
22.611	-6.451	0.054
22.612	-6.451	0.054
22.613	-6.451	0.054
22.614	-6.451	0.054
22.615	-6.451	0.054
22.616	-6.451	0.054
22.617	-6.451	0.054
22.618	-6.451	0.054
22.619	-6.451	0.054
22.620	-6.451	0.054
22.621	-6.451	0.054
22.622	-6.451	0.054
22.623	-6.451	0.054
22.624	-6.451	0.054
22.625	-6.451	0.054
22.626	-6.451	0.054
22.627	-6.451	0.054
22.628	-6.451	0.054
22.629	-6.451	0.054
22.630	-6.451	0.054
22.631	-6.450	0.054
22.632	-6.450	0.054
22.633	-6.450	0.054
22.634	-6.450	0.054
22.635	-6.450	0.054
22.636	-6.450	0.054
22.637	-6.450	0.054
22.638	-6.450	0.054
22.639	-6.450	0.054
22.640	-6.450	0.054
22.641	-6.450	0.054
22.642	-6.450	0.054
22.643	-6.450	0.054
22.644	-6.450	0.054
22.645	-6.450	0.054
22.646	-6.450	0.054
22.647	-6.450	0.054
22.648	-6.450	0.054
22.649	-6.450	0.054
22.650	-6.450	0.054
22.651	-6.450	0.054
22.652	-6.450	0.054
22.653	-6.450	0.054
22.654	-6.450	0.054
22.655	-6.450	0.054
22.656	-6.450	0.054
22.657	-6.450	0.054
22.658	-6.450	0.054
22.659	-6.450	0.054
22.660	-6.450	0.054
22.661	-6.450	0.054
22.662	-6.450	0.054
22.663	-6.450	0.055
22.664	-6.450	0.055
22.665	-6.450	0.055
22.666	-6.450	0.055
22.667	-6.450	0.055
22.668	-6.450	0.055
22.669	-6.450	0.055
22.670	-6.450	0.055
22.671	-6.450	0.055
22.672	-6.450	0.055
22.673	-6.450	0.055
22.674	-6.450	0.055
22.675	-6.450	0.055
22.676	-6.450	0.055
22.677	-6.450	0.055
22.678	-6.450	0.055
22.679	-6.450	0.055
22.680	-6.450	0.055
22.681	-6.450	0.055
22.682	-6.450	0.055
22.683	-6.450	0.055
22.684	-6.450	0.055
22.685	-6.450	0.055
22.686	-6.450	0.055
22.687	-6.450	0.055
22.688	-6.450	0.055
22.689	-6.450	0.055
22.690	-6.450	0.055
22.691	-6.450	0.055
22.692	-6.450	0.055
22.693	-6.450	0.055
22.694	-6.450	0.055
22.695	-6.449	0.055
22.696	-6.449	0.055
22.697	-6.449	0.055
22.698	-6.449	0.055
22.699	-6.449	0.055
22.700	-6.449	0.055
22.701	-6.449	0.055
22.702	-6.449	0.055
22.703	-6.449	0.055
22.704	-6.449	0.055
22.705	-6.449	0.055
22.706	-6.449	0.055
22.707	-6.449	0.055
22.708	-6.449	0.055
22.709	-6.449	0.055
22.710	-6.449	0.055
22.711	-6.449	0.055
22.712	-6.449	0.055
22.713	-6.449	0.055
22.714	-6.449	0.055
22.715	-6.449	0.055
22.716	-6.449	0.055
22.717	-6.449	0.055
22.718	-6.449	0.055
22.719	-6.449	0.055
22.720	-6.449	0.056
22.721	-6.449	0.056
22.722	-6.449	0.056
22.723	-6.449	0.056
22.724	-6.449	0.056
22.725	-6.449	0.056
22.726	-6.449	0.056
22.727	-6.449	0.056
22.728	-6.449	0.056
22.729	-6.449	0.056
22.730	-6.449	0.056
22.731	-6.449	0.056
22.732	-6.449	0.056
22.733	-6.449	0.056
22.734	-6.449	0.056
22.735	-6.449	0.056
22.736	-6.449	0.056
22.737	-6.449	0.056
22.738	-6.449	0.056
22.739	-6.449	0.056
22.740	-6.449	0.056
22.741	-6.449	0.056
22.742	-6.449	0.056
22.743	-6.449	0.056
22.744	-6.449	0.056
22.745	-6.449	0.056
22.746	-6.449	0.056
22.747	-6.449	0.056
22.748	-6.449	0.056
22.749	-6.449	0.056
22.750	-6.449	0.056
22.751	-6.449	0.056
22.752	-6.449	0.056
22.753	-6.449	0.056
22.754	-6.448	0.056
22.755	-6.448	0.056
22.756	-6.448	0.056
22.757	-6.448	0.056
22.758	-6.448	0.056
22.759	-6.448	0.056
22.760	-6.448	0.056
22.761	-6.448	0.056
22.762	-6.448	0.056
22.763	-6.448	0.056
22.764	-6.448	0.056
22.765	-6.448	0.056
22.766	-6.448	0.056
22.767	-6.448	0.056
22.768	-6.448	0.056
22.769	-6.448	0.056
22.770	-6.448	0.056
22.771	-6.448	0.056
22.772	-6.448	0.056
22.773	-6.448	0.056
22.774	-6.448	0.056
22.775	-6.448	0.056
22.776	-6.448	0.056
22.777	-6.448	0.056
22.778	-6.448	0.056
22.779	-6.448	0.056
22.780	-6.448	0.056
22.781	-6.448	0.056
22.782	-6.448	0.056
22.783	-6.448	0.057
22.784	-6.448	0.057
22.785	-6.448	0.057
22.786	-6.448	0.057
22.787	-6.448	0.057
22.788	-6.448	0.057
22.789	-6.448	0.057
22.790	-6.448	0.057
22.791	-6.448	0.057
22.792	-6.448	0.057
22.793	-6.448	0.057
22.794	-6.448	0.057
22.795	-6.448	0.057
22.796	-6.448	0.057
22.797	-6.448	0.057
22.798	-6.448	0.057
22.799	-6.448	0.057
22.800	-6.448	0.057
22.801	-6.448	0.057
22.802	-6.448	0.057
22.803	-6.448	0.057
22.804	-6.448	0.057
22.805	-6.448	0.057
22.806	-6.448	0.057
22.807	-6.448	0.057
22.808	-6.448	0.057
22.809	-6.448	0.057
22.810	-6.447	0.057
22.811	-6.447	0.057
22.812	-6.447	0.057
22.813	-6.447	0.057
22.814	-6.447	0.057
22.815	-6.447	0.057
22.816	-6.447	0.057
22.817	-6.447	0.057
22.818	-6.447	0.057
22.819	-6.447	0.057
22.820	-6.447	0.057
22.821	-6.447	0.057
22.822	-6.447	0.057
22.823	-6.447	0.057
22.824	-6.447	0.057
22.825	-6.447	0.057
22.826	-6.447	0.057
22.827	-6.447	0.057
22.828	-6.447	0.057
22.829	-6.447	0.057
22.830	-6.447	0.057
22.831	-6.447	0.057
22.832	-6.447	0.057
22.833	-6.447	0.057
22.834	-6.447	0.057
22.835	-6.447	0.057
22.836	-6.447	0.057
22.837	-6.447	0.057
22.838	-6.447	0.057
22.839	-6.447	0.057
22.840	-6.447	0.057
22.841	-6.447	0.057
22.842	-6.447	0.057
22.843	-6.447	0.057
22.844	-6.447	0.057
22.845	-6.447	0.057
22.846	-6.447	0.057
22.847	-6.447	0.057
22.848	-6.447	0.057
22.849	-6.447	0.057
22.850	-6.447	0.057
22.851	-6.447	0.057
22.852	-6.447	0.057
22.853	-6.447	0.058
22.854	-6.447	0.058
22.855	-6.447	0.058
22.856	-6.447	0.058
22.857	-6.447	0.058
22.858	-6.447	0.058
22.859	-6.447	0.058
22.860	-6.447	0.058
22.861	-6.447	0.058
22.862	-6.446	0.058
22.863	-6.446	0.058
22.864	-6.446	0.058
22.865	-6.446	0.058
22.866	-6.446	0.058
22.867	-6.446	0.058
22.868	-6.446	0.058
22.869	-6.446	0.058
22.870	-6.446	0.058
22.871	-6.446	0.058
22.872	-6.446	0.058
22.873	-6.446	0.058
22.874	-6.446	0.058
22.875	-6.446	0.058
22.876	-6.446	0.058
22.877	-6.446	0.058
22.878	-6.446	0.058
22.879	-6.446	0.058
22.880	-6.446	0.058
22.881	-6.446	0.058
22.882	-6.446	0.058
22.883	-6.446	0.058
22.884	-6.446	0.058
22.885	-6.446	0.058
22.886	-6.446	0.058
22.887	-6.446	0.058
22.888	-6.446	0.058
22.889	-6.446	0.058
22.890	-6.446	0.058
22.891	-6.446	0.058
22.892	-6.446	0.058
22.893	-6.446	0.058
22.894	-6.446	0.058
22.895	-6.446	0.058
22.896	-6.446	0.058
22.897	-6.446	0.058
22.898	-6.446	0.058
22.899	-6.446	0.058
22.900	-6.446	0.058
22.901	-6.446	0.058
22.902	-6.446	0.058
22.903	-6.446	0.058
22.904	-6.446	0.058
22.905	-6.446	0.058
22.906	-6.446	0.058
22.907	-6.446	0.058
22.908	-6.446	0.058
22.909	-6.446	0.058
22.910	-6.446	0.058
22.911	-6.445	0.058
22.912	-6.445	0.058
22.913	-6.445	0.058
22.914	-6.445	0.058
22.915	-6.445	0.058
22.916	-6.445	0.058
22.917	-6.445	0.058
22.918	-6.445	0.058
22.919	-6.445	0.058
22.920	-6.445	0.058
22.921	-6.445	0.058
22.922	-6.445	0.058
22.923	-6.445	0.058
22.924	-6.445	0.058
22.925	-6.445	0.058
22.926	-6.445	0.058
22.927	-6.445	0.058
22.928	-6.445	0.058
22.929	-6.445	0.058
22.930	-6.445	0.058
22.931	-6.445	0.058
22.932	-6.445	0.058
22.933	-6.445	0.058
22.934	-6.445	0.058
22.935	-6.445	0.058
22.936	-6.445	0.058
22.937	-6.445	0.059
22.938	-6.445	0.059
22.939	-6.445	0.059
22.940	-6.445	0.059
22.941	-6.445	0.059
22.942	-6.445	0.059
22.943	-6.445	0.059
22.944	-6.445	0.059
22.945	-6.445	0.059
22.946	-6.445	0.059
22.947	-6.445	0.059
22.948	-6.445	0.059
22.949	-6.445	0.059
22.950	-6.445	0.059
22.951	-6.445	0.059
22.952	-6.445	0.059
22.953	-6.445	0.059
22.954	-6.445	0.059
22.955	-6.445	0.059
22.956	-6.445	0.059
22.957	-6.445	0.059
22.958	-6.444	0.059
22.959	-6.444	0.059
22.960	-6.444	0.059
22.961	-6.444	0.059
22.962	-6.444	0.059
22.963	-6.444	0.059
22.964	-6.444	0.059
22.965	-6.444	0.059
22.966	-6.444	0.059
22.967	-6.444	0.059
22.968	-6.444	0.059
22.969	-6.444	0.059
22.970	-6.444	0.059
22.971	-6.444	0.059
22.972	-6.444	0.059
22.973	-6.444	0.059
22.974	-6.444	0.059
22.975	-6.444	0.059
22.976	-6.444	0.059
22.977	-6.444	0.059
22.978	-6.444	0.059
22.979	-6.444	0.059
22.980	-6.444	0.059
22.981	-6.444	0.059
22.982	-6.444	0.059
22.983	-6.444	0.059
22.984	-6.444	0.059
22.985	-6.444	0.059
22.986	-6.444	0.059
22.987	-6.444	0.059
22.988	-6.444	0.059
22.989	-6.444	0.059
22.990	-6.444	0.059
22.991	-6.444	0.059
22.992	-6.444	0.059
22.993	-6.444	0.059
22.994	-6.444	0.059
22.995	-6.444	0.059
22.996	-6.444	0.059
22.997	-6.444	0.059
22.998	-6.444	0.059
22.999	-6.444	0.059
23.000	-6.444	0.059
23.001	-6.444	0.059
23.002	-6.444	0.059
23.003	-6.443	0.059
23.004	-6.443	0.059
23.005	-6.443	0.059
23.006	-6.443	0.059
23.007	-6.443	0.059
23.008	-6.443	0.059
23.009	-6.443	0.059
23.010	-6.443	0.059
23.011	-6.443	0.059
23.012	-6.443	0.059
23.013	-6.443	0.059
23.014	-6.443	0.059
23.015	-6.443	0.059
23.016	-6.443	0.059
23.017	-6.443	0.059
23.018	-6.443	0.059
23.019	-6.443	0.059
23.020	-6.443	0.059
23.021	-6.443	0.059
23.022	-6.443	0.059
23.023	-6.443	0.059
23.024	-6.443	0.059
23.025	-6.443	0.059
23.026	-6.443	0.059
23.027	-6.443	0.059
23.028	-6.443	0.059
23.029	-6.443	0.059
23.030	-6.443	0.059
23.031	-6.443	0.059
23.032	-6.443	0.059
23.033	-6.443	0.059
23.034	-6.443	0.059
23.035	-6.443	0.059
23.036	-6.443	0.059
23.037	-6.443	0.059
23.038	-6.443	0.059
23.039	-6.443	0.059
23.040	-6.443	0.059
23.041	-6.443	0.059
23.042	-6.443	0.059
23.043	-6.443	0.059
23.044	-6.443	0.059
23.045	-6.443	0.059
23.046	-6.442	0.059
23.047	-6.442	0.059
23.048	-6.442	0.059
23.049	-6.442	0.059
23.050	-6.442	0.059
23.051	-6.442	0.059
23.052	-6.442	0.059
23.053	-6.442	0.059
23.054	-6.442	0.059
23.055	-6.442	0.059
23.056	-6.442	0.059
23.057	-6.442	0.059
23.058	-6.442	0.059
23.059	-6.442	0.059
23.060	-6.442	0.059
23.061	-6.442	0.060
23.062	-6.442	0.060
23.063	-6.442	0.060
23.064	-6.442	0.060
23.065	-6.442	0.060
23.066	-6.442	0.060
23.067	-6.442	0.060
23.068	-6.442	0.060
23.069	-6.442	0.060
23.070	-6.442	0.060
23.071	-6.442	0.060
23.072	-6.442	0.060
23.073	-6.442	0.060
23.074	-6.442	0.060
23.075	-6.442	0.060
23.076	-6.442	0.060
23.077	-6.442	0.060
23.078	-6.442	0.060
23.079	-6.442	0.060
23.080	-6.442	0.060
23.081	-6.442	0.060
